X,Y,RecId,CrimeId,AgencyId,Block,Street,City,State,Zip,CrimeCode,CrimeDescription,Aggregated Desc
-122.1265887,37.70475263,438721,19021998,ACSO,143RD AV/ E 14TH ST,143RD AV/ E 14TH ST,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.055948,37.66871596,438722,19021997,ACSO,24900 PANITZ ST,24915 PANITZ ST,HAYWARD,CA,94541,13A,DISCHARGE FIREARM IN NEGLIGENT MANNER,
-122.0576914,37.70447117,438723,19021986,ACSO,5100 JAMES AV,5131 JAMES AV,CASTRO VALLEY,CA,94546,290,VANDALISM LESS THAN $400,
-122.1123358,37.68186175,438725,19022001,ACSO,200 ALDEN RD,223 ALDEN RD,HAYWARD,CA,94541,290,VANDALISM:DAMAGE PROPERTY,
-122.1537668,37.71668067,438726,19021983,ACSO,2100 CLARKE ST,2180 CLARKE ST,SAN LEANDRO,CA,94577,999,ARREST WARRANT - FEL,
-122.1537668,37.71668067,438726,19021983,ACSO,2100 CLARKE ST,2180 CLARKE ST,SAN LEANDRO,CA,94577,90D,DUI ALCOHOL/DRUGS,
-122.1251052,37.67473511,438727,19021995,ACSO,16200 VIA ARRIBA,16215 VIA ARRIBA,SAN LORENZO,CA,94580,90Z,CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER/ETC,
-122.1510352,37.68332261,438728,19022000,ACSO,15300 FARNSWORTH ST,15386 FARNSWORTH ST,SAN LEANDRO,CA,94579,90D,DUI ALCOHOL/DRUGS,
-122.0894506,37.6743956,438729,19022004,ACSO,2ND ST/ A ST,2ND ST/ A ST,HAYWARD,CA,94541,90D,DUI ALCOHOL/DRUGS,
-122.1265887,37.70475263,438730,19022003,ACSO,FAIRMONT ON I580 EB/ EB I580,FAIRMONT ON I580 EB/ EB I580,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.1265887,37.70475263,438730,19022003,ACSO,FAIRMONT ON I580 EB/ EB I580,FAIRMONT ON I580 EB/ EB I580,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/0.08 PERCENT,
-122.1720186,37.74106729,438731,19022005,ACSO,105TH AV/ EDES AV,105TH AV/ EDES AV,OAKLAND,CA,94603,90D,DUI ALCOHOL/DRUGS,
-122.1720186,37.74106729,438731,19022005,ACSO,105TH AV/ EDES AV,105TH AV/ EDES AV,OAKLAND,CA,94603,90D,DUI ALCOHOL/0.08 PERCENT,
-122.1720186,37.74106729,438731,19022005,ACSO,105TH AV/ EDES AV,105TH AV/ EDES AV,OAKLAND,CA,94603,999,LICENSE SUSPENDED/REVOKED,
-122.12129,37.7158726,438735,19022010,ACSO,2000 FAIRMONT DR,2060 FAIRMONT DR,SAN LEANDRO,CA,94578,999,INCIDENT REPORT,
-122.1123296,37.69331404,438737,19022006,ACSO,1200 KENTWOOD LA,1260 KENTWOOD LA,SAN LORENZO,CA,94580,220,BURGLARY,
-122.117934,37.70443374,438743,19022015,ACSO,15800 MAUBERT AV,15881 MAUBERT AV,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1080473,37.70055861,438746,19022017,ACSO,16300 FOOTHILL BL,16320 FOOTHILL BL,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1080473,37.70055861,438746,19022017,ACSO,16300 FOOTHILL BL,16320 FOOTHILL BL,SAN LEANDRO,CA,94578,26C,FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS,
-122.1080473,37.70055861,438746,19022017,ACSO,16300 FOOTHILL BL,16320 FOOTHILL BL,SAN LEANDRO,CA,94578,90Z,FALSE REPORT OF EMERGENCY,
-122.1355948,37.6839539,438755,19022026,ACSO,15700 VIA PUNTA,15702 VIA PUNTA,SAN LORENZO,CA,94580,999,72 HOUR MENTAL HEALTH,
-122.109856,37.69214382,438757,19022019,ACSO,16700 E 14TH ST,16716 E 14TH ST,SAN LEANDRO,CA,94578,120,ROBBERY,
-122.11172,37.69904304,438758,19022029,ACSO,1700 163RD AV,1722 163RD AV,SAN LEANDRO,CA,94578,23F,BURGLARY - VEHICLE,
-122.11172,37.69904304,438758,19022029,ACSO,1700 163RD AV,1722 163RD AV,SAN LEANDRO,CA,94578,290,VANDALISM ($1000 OR LESS),
-122.0894506,37.6743956,438759,19022027,ACSO,MEEKLAND AV/ WILLOW AV,MEEKLAND AV/ WILLOW AV,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.1142252,37.70327789,438768,19022037,ACSO,16000 LIBERTY ST,16001 LIBERTY ST,SAN LEANDRO,CA,94578,999,"LOST,STOLEN LICENSE PLATE",
-122.1217834,37.67170176,438770,19021530,ACSO,18400 HESPERIAN BL,18400 HESPERIAN BL,HAYWARD,CA,94541,999,BITING OR ATTACKING (HUMANS),
-122.0899759,37.69177898,438771,19022038,ACSO,1600 STROBRIDGE AV,1620 STROBRIDGE AV,CASTRO VALLEY,CA,94546,90D,DUI ALCOHOL/DRUGS,
-122.0899759,37.69177898,438771,19022038,ACSO,1600 STROBRIDGE AV,1620 STROBRIDGE AV,CASTRO VALLEY,CA,94546,90E,DISORDERLY CONDUCT:ALCOHOL,
-122.1145572,37.69951833,438772,19022039,ACSO,1600 162ND AV,1600 162ND AV,SAN LEANDRO,CA,94578,120,ROBBERY,
-122.128744,37.67400256,438773,19022040,ACSO,17100 VIA MEDIA,17100 VIA MEDIA,SAN LORENZO,CA,94580,999,LOCATED PERSON -ADULT OR JUVENILE,
-122.128744,37.67400256,438773,19022040,ACSO,17100 VIA MEDIA,17100 VIA MEDIA,SAN LORENZO,CA,94580,999,72 HOUR MENTAL HEALTH,
-122.0627836,37.67841521,438776,19022044,ACSO,1800 D ST,1821 D ST,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
-122.110946,37.69692693,438777,19022046,ACSO,1500 164TH AV,1570 164TH AV,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1206923,37.68387102,438778,19022045,ACSO,16000 VIA CORDOBA,16044 VIA CORDOBA,SAN LORENZO,CA,94580,290,VANDALISM ($400 OR MORE),
-122.129203,37.67951836,438780,19022047,ACSO,E LEWELLING BL/ MEEKLAND AV,E LEWELLING BL/ MEEKLAND AV,SAN LORENZO,CA,94580,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.129203,37.67951836,438781,19022048,ACSO,E LEWELLING BL/ MEEKLAND AV,E LEWELLING BL/ MEEKLAND AV,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/DRUGS,
-122.129203,37.67951836,438781,19022048,ACSO,E LEWELLING BL/ MEEKLAND AV,E LEWELLING BL/ MEEKLAND AV,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/0.08 PERCENT,
-121.5877004,37.79477513,438784,19022050,ACSO,15900 KELSO RD,15989 KELSO RD,LIVERMORE,CA,94551,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-121.5877004,37.79477513,438784,19022050,ACSO,15900 KELSO RD,15989 KELSO RD,LIVERMORE,CA,94551,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-121.5877004,37.79477513,438784,19022050,ACSO,15900 KELSO RD,15989 KELSO RD,LIVERMORE,CA,94551,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1238283,37.70067119,438788,19022055,ACSO,15500 E 14TH ST,15555 E 14TH ST,SAN LEANDRO,CA,94578,999,OUTSIDE WARRANT-MISD,
-122.1483275,37.72825765,438790,19022060,ACSO,BANCROFT AV/ DOLORES AV,BANCROFT AV/ DOLORES AV,SAN LEANDRO,CA,94577,999,EVADING PEACE OFFICER - MISD,
-122.1483275,37.72825765,438790,19022060,ACSO,BANCROFT AV/ DOLORES AV,BANCROFT AV/ DOLORES AV,SAN LEANDRO,CA,94577,999,DRIVER UNLICENSED,
-122.0878453,37.6558386,438791,19022058,ACSO,1400 JACKSON ST,1439 JACKSON ST,SAN LEANDRO,CA,94545,520,FELON/ADDICT/ETC POSSESS FIREARM,
-122.0878453,37.6558386,438791,19022058,ACSO,1400 JACKSON ST,1439 JACKSON ST,SAN LEANDRO,CA,94545,520,FELON/ADDICT/ETC POSSESS FIREARM,
-122.0878453,37.6558386,438791,19022058,ACSO,1400 JACKSON ST,1439 JACKSON ST,SAN LEANDRO,CA,94545,90Z,VIOLATION OF PROBATION FELONY,
-122.0878453,37.6558386,438791,19022058,ACSO,1400 JACKSON ST,1439 JACKSON ST,SAN LEANDRO,CA,94545,520,PERSON NOT REGISTERED OWNER OF HANDGUN,
-122.0834776,37.67359026,438792,19022062,ACSO,CHERRY WY/ HAVILAND AV,CHERRY WY/ HAVILAND AV,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.1270609,37.7026624,438793,19022057,ACSO,E 14TH ST/ 162ND AV,E 14TH ST/ 162ND AV,SAN LEANDRO,CA,94578,999,LICENSE SUSPENDED/REVOKED,
-122.1270609,37.7026624,438793,19022057,ACSO,E 14TH ST/ 162ND AV,E 14TH ST/ 162ND AV,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.1274701,37.70442646,438794,19022061,ACSO,E 14TH ST/ LILLIAN AV,E 14TH ST/ LILLIAN AV,SAN LEANDRO,CA,94578,280,POSSESS STOLEN VEHICLE/VESSEL/ETC (OVER $950),
-122.1179256,37.68420611,438795,19022064,ACSO,0 PASEO GRANDE,23 PASEO GRANDE,SAN LORENZO,CA,94580,23F,BURGLARY - VEHICLE,
-122.1291464,37.67944642,438796,19022059,ACSO,PASEO GRANDE/ VIA GRANADA,PASEO GRANDE/ VIA GRANADA,SAN LORENZO,CA,94580,999,LICENSE SUSPENDED/REVOKED,
-122.1291464,37.67944642,438796,19022059,ACSO,PASEO GRANDE/ VIA GRANADA,PASEO GRANDE/ VIA GRANADA,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/DRUGS,
-122.0973321,37.66925924,438799,19022066,ACSO,22400 PRINCETON ST,22469 PRINCETON ST,HAYWARD,CA,94541,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.0973321,37.66925924,438799,19022066,ACSO,22400 PRINCETON ST,22469 PRINCETON ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1265761,37.67909915,438801,19022065,ACSO,15900 HESPERIAN BL,15934 HESPERIAN BL,SAN LORENZO,CA,94580,999,DRIVER UNLICENSED,
-122.1265761,37.67909915,438801,19022065,ACSO,15900 HESPERIAN BL,15934 HESPERIAN BL,SAN LORENZO,CA,94580,90D,DUI ANY DRUG,
-122.1265761,37.67909915,438801,19022065,ACSO,15900 HESPERIAN BL,15934 HESPERIAN BL,SAN LORENZO,CA,94580,90Z,FUGITIVE FROM JUSTICE:ARREST,
-122.1265887,37.70475263,438802,19022070,ACSO,HESPERIAN BL/ RUTH CT,HESPERIAN BL/ RUTH CT,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.1166576,37.69692569,438803,19022069,ACSO,16200 E 14TH ST,16200 E 14TH ST,SAN LEANDRO,CA,94578,999,DRIVE WHILE LIC SUSP DUI,
-122.1166576,37.69692569,438803,19022069,ACSO,16200 E 14TH ST,16200 E 14TH ST,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.1274701,37.70442646,438804,19022071,ACSO,ORIOLE AV/ THRUSH AV,ORIOLE AV/ THRUSH AV,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1274701,37.70442646,438804,19022071,ACSO,ORIOLE AV/ THRUSH AV,ORIOLE AV/ THRUSH AV,SAN LEANDRO,CA,94578,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.1274701,37.70442646,438804,19022071,ACSO,ORIOLE AV/ THRUSH AV,ORIOLE AV/ THRUSH AV,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.0894506,37.6743956,438805,19022067,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,999,OUTSIDE WARRANT-MISD,
-122.0852972,37.66058385,438806,19022073,ACSO,200 JACKSON ST,203 JACKSON ST,HAYWARD,CA,94544,999,LICENSE SUSPENDED/REVOKED,
-122.0852972,37.66058385,438806,19022073,ACSO,200 JACKSON ST,203 JACKSON ST,HAYWARD,CA,94544,90D,DUI ALCOHOL/DRUGS,
-122.0852972,37.66058385,438806,19022073,ACSO,200 JACKSON ST,203 JACKSON ST,HAYWARD,CA,94544,90D,DUI ALCOHOL/0.08 PERCENT,
-122.0881885,37.70143789,438807,19022074,ACSO,18900 LAKE CHABOT RD,18950 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,90D,DUI ANY DRUG,
-122.129678,37.68052054,438809,19022072,ACSO,BOCKMAN RD/ VIA CHIQUITA,BOCKMAN RD/ VIA CHIQUITA,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/DRUGS,
-122.125355,37.70712,438811,19022079,ACSO,CENTER ST/ SEAVIEW AV,CENTER ST/ SEAVIEW AV,SAN LEANDRO,CA,94578,999,INCIDENT REPORT,
-122.1270609,37.7026624,438812,19022075,ACSO,E 14TH ST/ ASHLAND AV,E 14TH ST/ ASHLAND AV,SAN LEANDRO,CA,94578,999,ARREST WARRANT - MISD,
-122.0894506,37.6743938,438813,19022080,ACSO,A ST/ FLAGG ST,A ST/ FLAGG ST,HAYWARD,CA,94541,999,EVADE PEACE OFFICER W/ WANTON DISREGARD FOR SAFETY - FEL,
-121.6968179,37.68907622,438821,19022084,ACSO,500 GREENVILLE RD,550 GREENVILLE RD,LIVERMORE,CA,94550,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-121.6968179,37.68907622,438821,19022084,ACSO,500 GREENVILLE RD,550 GREENVILLE RD,LIVERMORE,CA,94550,23H,GRAND THEFT - ALL OTHER,
-122.0996948,37.68415919,438824,19022086,ACSO,900 MEDFORD AV,951 MEDFORD AV,HAYWARD,CA,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,
-122.1426641,37.68086342,438830,19022093,ACSO,800 VIA ENRICO,881 VIA ENRICO,SAN LORENZO,CA,94580,220,BURGLARY,
-122.1426641,37.68086342,438830,19022093,ACSO,800 VIA ENRICO,881 VIA ENRICO,SAN LORENZO,CA,94580,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.126721,37.70654689,438833,19022095,ACSO,1500 FIR AV,1502 FIR AV,SAN LEANDRO,CA,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,
-122.126721,37.70654689,438833,19022095,ACSO,1500 FIR AV,1502 FIR AV,SAN LEANDRO,CA,94578,290,VANDALISM ($400 OR MORE),
-122.126721,37.70654689,438833,19022095,ACSO,1500 FIR AV,1502 FIR AV,SAN LEANDRO,CA,94578,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-121.848772,37.72295137,438836,19021681,ACSO,2400 AMANTEA WY,2483 AMANTEA WY,DUBLIN,CA,94568,999,BITING OR ATTACKING ANIMAL (HUMANS OR OTHER ANIMALS),
-122.1230776,37.67371684,438837,19022101,ACSO,17700 HESPERIAN BL,17750 HESPERIAN BL,HAYWARD,CA,94541,23C,GRAND THEFT - SHOPLIFTING,
-122.0760341,37.68417068,438838,19022099,ACSO,2200 GROVE WY,2275 GROVE WY,CASTRO VALLEY,CA,94546,23F,BURGLARY - VEHICLE,
-122.0990915,37.68447824,438839,19022103,ACSO,20800 MISSION BL,20882 MISSION BL,HAYWARD,CA,94541,23H,THEFT OF ELDER/DEPENDENT ADULT (OVER $400),
-122.0990915,37.68447824,438839,19022103,ACSO,20800 MISSION BL,20882 MISSION BL,HAYWARD,CA,94541,23A,GRAND THEFT - FROM PERSON,
-122.1271607,37.68565022,438840,19022088,ACSO,200 ALBION AV,220 ALBION AV,SAN LORENZO,CA,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1271607,37.68565022,438841,19022090,ACSO,200 ALBION AV,220 ALBION AV,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1271607,37.68565022,438841,19022090,ACSO,200 ALBION AV,220 ALBION AV,SAN LORENZO,CA,94580,35A,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,
-122.1271607,37.68565022,438841,19022090,ACSO,200 ALBION AV,220 ALBION AV,SAN LORENZO,CA,94580,26C,FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS,
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,220,BURGLARY,
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,23C,BURGLARY - SHOPLIFTING (UNDER $950),
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,90Z,CONSPIRACY TO COMMIT A CRIME,
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,35A,BRING CONTROLLED SUBSTANCE/ETC INTO PRISON/JAIL/ETC,
-122.0764086,37.69678228,438844,19022104,ACSO,3400 VILLAGE DR,3450 VILLAGE DR,CASTRO VALLEY,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-121.5877004,37.79477513,438845,19022105,ACSO,15900 KELSO RD,15989 KELSO RD,LIVERMORE,CA,94551,999,72 HOUR MENTAL HEALTH,
-121.5877004,37.79477513,438845,19022105,ACSO,15900 KELSO RD,15989 KELSO RD,LIVERMORE,CA,94551,520,POSSESSION OF ASSAULT WEAPON CJW,
-122.1112163,37.66810166,438847,19022108,ACSO,20600 GARDEN AV,20633 GARDEN AV,HAYWARD,CA,94541,999,LOST PROPERTY,
-122.1072653,37.66724259,438848,19022109,ACSO,22000 ARBOR AV,22078 ARBOR AV,HAYWARD,CA,94541,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1212114,37.70322099,438849,19022110,ACSO,1600 THRUSH AV,1616 THRUSH AV,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1061464,37.69142394,438851,19022111,ACSO,1400 170TH AV,1441 170TH AV,HAYWARD,CA,94541,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0790572,37.70090641,438852,19022107,ACSO,EB I580/ REDWOOD OFF I580 EB,EB I580/ REDWOOD OFF I580 EB,CASTRO VALLEY,CA,94546,90D,DUI ALCOHOL/DRUGS,
-122.0790572,37.70090641,438852,19022107,ACSO,EB I580/ REDWOOD OFF I580 EB,EB I580/ REDWOOD OFF I580 EB,CASTRO VALLEY,CA,94546,999,DRIVE WHILE LIC SUSP DUI,
-122.0839786,37.69014897,438853,19022113,ACSO,2000 STROBRIDGE AV,2091 STROBRIDGE AV,CASTRO VALLEY,CA,94546,290,VANDALISM ($400 OR MORE),
-122.0903336,37.69503709,438858,19022115,ACSO,20500 STANTON AV,20570 STANTON AV,CASTRO VALLEY,CA,94546,290,VANDALISM ($400 OR MORE),
-122.0872729,37.69814592,438860,19022118,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,13B,BATTERY W/SERIOUS BODILY INJURY,
-122.0872729,37.69814592,438860,19022118,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,
-122.0839427,37.61024765,438861,19022116,ACSO,HESPERIAN BL/ SOUTHLAND DR,HESPERIAN BL/ SOUTHLAND DR,HAYWARD,CA,94545,999,DRIVER UNLICENSED,
-122.1432062,37.72848375,438864,19022119,ACSO,BANCROFT AV/ ESTUDILLO AV,BANCROFT AV/ ESTUDILLO AV,SAN LEANDRO,CA,94577,999,OPERATING VEH WHICH HAS BEEN PROHIBITED BY CRT ORD,
-122.1432062,37.72848375,438864,19022119,ACSO,BANCROFT AV/ ESTUDILLO AV,BANCROFT AV/ ESTUDILLO AV,SAN LEANDRO,CA,94577,999,LICENSE SUSPENDED/REVOKED,
-122.1432062,37.72848375,438864,19022119,ACSO,BANCROFT AV/ ESTUDILLO AV,BANCROFT AV/ ESTUDILLO AV,SAN LEANDRO,CA,94577,999,DISPLY FALS PROOF OF REG,
-122.1623215,37.72540472,438867,19022117,ACSO,SAN LEANDRO BL/ THORTON PL,SAN LEANDRO BL/ THORTON PL,SAN LEANDRO,CA,94577,999,DRIVE WHILE LIC SUSP DUI,
-122.1623215,37.72540472,438867,19022117,ACSO,SAN LEANDRO BL/ THORTON PL,SAN LEANDRO BL/ THORTON PL,SAN LEANDRO,CA,94577,999,OPERATING VEH WHICH HAS BEEN PROHIBITED BY CRT ORD,
-122.0894506,37.6743956,438868,19022121,ACSO,BIRCH ST/ MATTOX RD,BIRCH ST/ MATTOX RD,HAYWARD,CA,94541,520,POSSESS IN VEHICLE/CARRY/TRANSFER SWITCHBLADE KNIFE,
-122.0894506,37.6743956,438868,19022121,ACSO,BIRCH ST/ MATTOX RD,BIRCH ST/ MATTOX RD,HAYWARD,CA,94541,999,OUTSIDE WARRANT-MISD,
-122.0894506,37.6743956,438868,19022121,ACSO,BIRCH ST/ MATTOX RD,BIRCH ST/ MATTOX RD,HAYWARD,CA,94541,999,DRIVER UNLICENSED,
-122.0894506,37.6743956,438868,19022121,ACSO,BIRCH ST/ MATTOX RD,BIRCH ST/ MATTOX RD,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.1011329,37.69281838,438869,19022122,ACSO,17200 FOOTHILL BL,17290 FOOTHILL BL,SAN LEANDRO,CA,94546,40A,LOITER:INTENT:PROSTITUTION,
-122.0872729,37.69814592,438870,19022126,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1162018,37.69656932,438871,19022123,ACSO,16200 E 14TH ST,16211 E 14TH ST,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.0894506,37.6743938,438872,19022124,ACSO,CAMBRIDGE AV/ HAMPTON RD,CAMBRIDGE AV/ HAMPTON RD,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.1623215,37.72540472,438873,19022125,ACSO,LORRAINE BL/ SAN LEANDRO BL,LORRAINE BL/ SAN LEANDRO BL,SAN LEANDRO,CA,94577,90D,DUI ANY DRUG,
-122.1623215,37.72540472,438873,19022125,ACSO,LORRAINE BL/ SAN LEANDRO BL,LORRAINE BL/ SAN LEANDRO BL,SAN LEANDRO,CA,94577,999,DRIVE WHILE LIC SUSP DUI,
-122.085208,37.69477432,438875,19022130,ACSO,2700 CASTRO VALLEY BL,2770 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,13B,BATTERY ON PERSON,
-122.0894506,37.6743956,438876,19022129,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,999,LICENSE SUSPENDED/REVOKED,
-122.0894506,37.6743956,438876,19022129,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0894506,37.6743956,438876,19022129,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743956,438876,19022129,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.1453861,37.717239,438878,19022132,ACSO,2300 E 14TH ST,2390 E 14TH ST,SAN LEANDRO,CA,94577,999,DRIVER UNLICENSED,
-122.1453861,37.717239,438878,19022132,ACSO,2300 E 14TH ST,2390 E 14TH ST,SAN LEANDRO,CA,94577,90D,DUI ANY DRUG,
-122.1158035,37.68669169,438880,19022131,ACSO,400 E LEWELLING BL,418 E LEWELLING BL,SAN LORENZO,CA,94580,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1158035,37.68669169,438881,19022133,ACSO,400 E LEWELLING BL,418 E LEWELLING BL,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/DRUGS,
-122.1270609,37.7026624,438882,19022134,ACSO,E 14TH ST/ 150TH AV,E 14TH ST/ 150TH AV,SAN LEANDRO,CA,94578,999,LICENSE SUSPENDED/REVOKED,
-122.1270609,37.7026624,438882,19022134,ACSO,E 14TH ST/ 150TH AV,E 14TH ST/ 150TH AV,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.1270609,37.7026624,437692,19021155,ACSO,162ND AV/ MATEO ST,162ND AV/ MATEO ST,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/0.08 PERCENT,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,90Z,POSSESS/ETC BURGLARY TOOLS,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,35A,POSSESS CONTROLLED SUBSTANCE FOR SALE,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.1294406,37.68357971,437693,19021148,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,23A,PETTY THEFT,
-122.087491,37.69391283,437695,19021156,ACSO,2600 CASTRO VALLEY BL,2660 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,90E,DISORDERLY CONDUCT:ALCOHOL,
-122.116573,37.6840475,437696,19021157,ACSO,16900 MEEKLAND AV,16950 MEEKLAND AV,SAN LORENZO,CA,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.116573,37.6840475,437696,19021157,ACSO,16900 MEEKLAND AV,16950 MEEKLAND AV,SAN LORENZO,CA,94541,13A,CRUELTY TO CHILD WITH POSSIBLE INJURY OR DEATH,
-122.1054042,37.7016192,437697,19021158,ACSO,2200 MIRAMAR AV,2276 MIRAMAR AV,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1438696,37.66993259,437698,19021159,ACSO,16100 VIA KARL,16176 VIA KARL,SAN LORENZO,CA,94580,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
